Sample	posterior	likelihood	prior	treeLikelihood.sequences_anotated_aligned	treeHeight.t:sequences_anotated_aligned	treeLength.t:sequences_anotated_aligned	Tree.t:sequences_anotated_aligned.count_adult_to_old	Tree.t:sequences_anotated_aligned.count_adult_to_young	Tree.t:sequences_anotated_aligned.count_old_to_adult	Tree.t:sequences_anotated_aligned.count_old_to_young	Tree.t:sequences_anotated_aligned.count_young_to_adult	Tree.t:sequences_anotated_aligned.count_young_to_old	Tree.t:sequences_anotated_aligned.count_adult	Tree.t:sequences_anotated_aligned.count_old	Tree.t:sequences_anotated_aligned.count_young	rootTypeLogger.t:sequences_anotated_aligned	R0.t:sequences_anotated_aligned.1	R0.t:sequences_anotated_aligned.2	R0.t:sequences_anotated_aligned.3	samplingProportion.t:sequences_anotated_aligned.1	samplingProportion.t:sequences_anotated_aligned.2	samplingProportion.t:sequences_anotated_aligned.3	samplingProportion.t:sequences_anotated_aligned.4	samplingProportion.t:sequences_anotated_aligned.5	samplingProportion.t:sequences_anotated_aligned.6	becomeUninfectiousRate.t:sequences_anotated_aligned.1	becomeUninfectiousRate.t:sequences_anotated_aligned.2	becomeUninfectiousRate.t:sequences_anotated_aligned.3	rateMatrix.t:sequences_anotated_aligned.1	rateMatrix.t:sequences_anotated_aligned.2	rateMatrix.t:sequences_anotated_aligned.3	rateMatrix.t:sequences_anotated_aligned.4	rateMatrix.t:sequences_anotated_aligned.5	rateMatrix.t:sequences_anotated_aligned.6	geo-frequencies.t:sequences_anotated_aligned.1	geo-frequencies.t:sequences_anotated_aligned.2	geo-frequencies.t:sequences_anotated_aligned.3	clockRate.c:sequences_anotated_aligned	kappa.s:sequences_anotated_aligned	proportionInvariant.s:sequences_anotated_aligned	gammaShape.s:sequences_anotated_aligned	freqParameter.s:sequences_anotated_aligned.1	freqParameter.s:sequences_anotated_aligned.2	freqParameter.s:sequences_anotated_aligned.3	freqParameter.s:sequences_anotated_aligned.4
0	-74899.2228543694	-73989.60347064387	-909.6193837255271	-73989.60347064387	12.484515543947905	58.219499387733826	25	24	24	22	18	22	95	48	57	2	2.0	2.0	2.0	0.0	0.01	0.0	0.01	0.0	1.0	1.0	1.0	1.0	0.1	0.1	0.1	0.1	0.1	0.1	0.34	0.33	0.33	0.0098	2.0	0.86	1.0	0.25	0.25	0.25	0.25
1000000	-48596.538923948545	-48866.58179796228	270.0428740137367	-48866.58179796228	4.060039099558606	139.73451085002705	63	41	12	104	9	67	19	61	120	2	0.6275312213716461	1.0020320712718167	1.092318121817167	0.0	0.07750314643356422	0.0	7.955062988891343E-4	0.0	0.005438189734284125	72.49137457768661	72.49137457768661	72.49137457768661	4.142691422886822	1.3460041047402653	0.47405016145956735	0.31274318821307295	2.192767580737765	5.60967249306696	0.34	0.33	0.33	1.8325109826121595E-4	4.797473059627839	0.7501372865736688	1.1175898443922905	0.29661378859049886	0.17710392230949495	0.18989680022568903	0.3363854888743174
2000000	-48575.126773900774	-48870.86673790193	295.7399640011541	-48870.86673790193	4.119498484086221	141.68304406143605	59	45	16	97	2	42	16	35	149	2	0.6559936211229471	1.0031559096097467	1.0763216561644484	0.0	0.023017703917961187	0.0	2.3580969284948405E-4	0.0	0.001212163750155119	103.64322050916479	103.64322050916479	103.64322050916479	3.5687118271328364	0.6669707640679076	0.49598108164534804	0.13379297560834297	2.4401719570492366	5.62030932398762	0.34	0.33	0.33	1.8400695644144735E-4	5.182153807760045	0.5843114446641096	0.2792085560987843	0.2972462052628391	0.1775776367145689	0.1926896831671554	0.33248647485543675
3000000	-48526.24168649743	-48849.94203627665	323.70034977921773	-48849.94203627665	4.488890873458526	150.1040343129604	48	35	1	92	6	21	25	23	152	0	0.5847541701272364	0.9948814803888396	1.109237413885938	0.0	0.10239905532100838	0.0	2.2048165399663397E-4	0.0	0.002437009508310312	88.55442787879969	88.55442787879969	88.55442787879969	1.4375290823568379	1.2260522613575946	0.08833500736126158	0.05671970143649	0.5456255043864143	9.077454872554535	0.34	0.33	0.33	1.913558534464259E-4	5.026962289458784	0.48403397866763387	0.26790724332180615	0.29377778000777277	0.18047149784497948	0.19248529730463387	0.333265424842614
4000000	-48465.40659880564	-48864.143468004564	398.73686919892214	-48864.143468004564	3.260087945071875	120.72207380319354	65	31	1	105	11	36	18	42	140	2	0.6947287422095653	0.9992770519102185	1.0745976516939177	0.0	0.05929094245111862	0.0	3.244094933670649E-4	0.0	0.002494083549993424	119.19329710870566	119.19329710870566	119.19329710870566	1.2275028083616826	1.665426001094813	0.42671916614044564	0.1387947432143917	1.5072339801943664	7.697797853532692	0.34	0.33	0.33	2.1231279363972526E-4	5.169548053728741	0.7471878223340249	0.9418080316995482	0.291967071807	0.18210105976874838	0.19542885046955405	0.33050301795469794
5000000	-48374.93247595522	-48866.94150583212	492.0090298769011	-48866.94150583212	2.301542488898217	94.20514859625861	43	48	3	93	0	52	14	46	140	2	0.6599489339180525	1.0035775991666103	1.091510012472488	0.0	0.031546656463975135	0.0	2.2421485654125953E-4	0.0	0.002185316776807893	125.8536680338689	125.8536680338689	125.8536680338689	2.8440894712123836	0.29705301754799884	0.37207624537675504	0.24174136457130374	2.7514604338907724	9.720265581412923	0.34	0.33	0.33	3.018347279746613E-4	5.5699420306567475	0.6554653661266524	0.5364124397467799	0.29571388957399697	0.18104773970891846	0.19499357178862414	0.3282447989284608
6000000	-48289.03917540699	-48855.168205298345	566.1290298913548	-48855.168205298345	2.14838947927796	89.21211019988826	60	20	1	95	1	38	24	49	127	2	0.6267105013960244	1.003264609496618	1.0746685073033686	0.0	0.07279248723159681	0.0	1.1505966177332379E-4	0.0	0.0013270228473194058	179.40206041540407	179.40206041540407	179.40206041540407	0.22855148490735458	0.8562582713063405	0.1340212136374409	0.1818461030327804	0.6628469863211828	13.466014080886515	0.34	0.33	0.33	3.089059082553168E-4	5.56278842399634	0.7748581522907536	0.9067646634844017	0.29345285090480727	0.17840665182336826	0.19255503387177667	0.3355854634000481
7000000	-48267.72857673421	-48872.67856111979	604.9499843855824	-48872.67856111979	1.9175398471892777	73.97431138611627	50	32	0	82	0	54	20	69	111	2	0.6226023396948406	1.0061400902203277	1.0618866437538503	0.0	0.12273751492600943	0.0	2.7829753388384956E-4	0.0	0.0013618324029050592	161.53041246149687	161.53041246149687	161.53041246149687	0.7221718268256271	0.5715928951198775	0.17442012090523276	0.36982372002759556	0.8584493304253503	10.394826245296938	0.34	0.33	0.33	3.624266813465697E-4	5.382535924377878	0.7504235514644277	1.264828893410909	0.29551284083509843	0.183136561415602	0.1901133384998833	0.33123725924941677
8000000	-48023.47537451687	-48864.06661275875	840.5912382418768	-48864.06661275875	1.8086942473997976	65.37305723809503	56	28	0	58	0	57	18	102	80	2	0.474655978633476	1.0044366403691438	1.0343568344014307	0.0	0.18074700077228104	0.0	5.144972837846299E-5	0.0	0.002482194350905651	363.71728363118723	363.71728363118723	363.71728363118723	0.07453768124555743	1.113323085034944	0.0861303989998685	0.3221000400243776	1.440677307488966	15.51958574588337	0.34	0.33	0.33	3.9895960037837164E-4	5.911089946744299	0.776321460696806	1.3084742954229944	0.30029719327639465	0.18130882538248708	0.194013802775604	0.32438017856551493
9000000	-47958.338205402855	-48860.443620018996	902.105414616138	-48860.443620018996	1.679450938821764	56.56943525064165	56	34	0	20	0	53	12	135	53	1	0.34276515101107485	1.0070547631871332	1.0318611958321262	0.0	0.19659377390547386	0.0	4.857540805874416E-5	0.0	0.007107658261328813	384.84053657839837	384.84053657839837	384.84053657839837	2.765318847826969	3.163538510428917	0.08785739811912552	0.16537894660178143	7.735835724224367	7.829850714414302	0.34	0.33	0.33	4.914367885327363E-4	4.728233614837313	0.6273108065469848	0.32154175352271164	0.29708394491047735	0.18278480443195064	0.19086150617182152	0.3292697444857511
