Sample	posterior	likelihood	prior	treeLikelihood.sequences_anotated_aligned	treeHeight.t:sequences_anotated_aligned	treeLength.t:sequences_anotated_aligned	Tree.t:sequences_anotated_aligned.count_adult_to_old	Tree.t:sequences_anotated_aligned.count_adult_to_young	Tree.t:sequences_anotated_aligned.count_old_to_adult	Tree.t:sequences_anotated_aligned.count_old_to_young	Tree.t:sequences_anotated_aligned.count_young_to_adult	Tree.t:sequences_anotated_aligned.count_young_to_old	Tree.t:sequences_anotated_aligned.count_adult	Tree.t:sequences_anotated_aligned.count_old	Tree.t:sequences_anotated_aligned.count_young	rootTypeLogger.t:sequences_anotated_aligned	R0.t:sequences_anotated_aligned.1	R0.t:sequences_anotated_aligned.2	R0.t:sequences_anotated_aligned.3	samplingProportion.t:sequences_anotated_aligned.1	samplingProportion.t:sequences_anotated_aligned.2	samplingProportion.t:sequences_anotated_aligned.3	samplingProportion.t:sequences_anotated_aligned.4	samplingProportion.t:sequences_anotated_aligned.5	samplingProportion.t:sequences_anotated_aligned.6	becomeUninfectiousRate.t:sequences_anotated_aligned.1	becomeUninfectiousRate.t:sequences_anotated_aligned.2	becomeUninfectiousRate.t:sequences_anotated_aligned.3	rateMatrix.t:sequences_anotated_aligned.1	rateMatrix.t:sequences_anotated_aligned.2	rateMatrix.t:sequences_anotated_aligned.3	rateMatrix.t:sequences_anotated_aligned.4	rateMatrix.t:sequences_anotated_aligned.5	rateMatrix.t:sequences_anotated_aligned.6	geo-frequencies.t:sequences_anotated_aligned.1	geo-frequencies.t:sequences_anotated_aligned.2	geo-frequencies.t:sequences_anotated_aligned.3	clockRate.c:sequences_anotated_aligned	kappa.s:sequences_anotated_aligned	proportionInvariant.s:sequences_anotated_aligned	gammaShape.s:sequences_anotated_aligned	freqParameter.s:sequences_anotated_aligned.1	freqParameter.s:sequences_anotated_aligned.2	freqParameter.s:sequences_anotated_aligned.3	freqParameter.s:sequences_anotated_aligned.4
0	-75235.14013026311	-74412.32991364365	-822.8102166194549	-74412.32991364365	5.964876356038489	43.93797575588033	19	20	9	18	21	18	93	56	51	1	2.0	2.0	2.0	0.0	0.01	0.0	0.01	0.0	1.0	1.0	1.0	1.0	0.1	0.1	0.1	0.1	0.1	0.1	0.34	0.33	0.33	0.0098	2.0	0.86	1.0	0.25	0.25	0.25	0.25
1000000	-49048.63222794997	-48921.28611911681	-127.34610883316122	-48921.28611911681	20.1443139955585	313.33275283185566	79	73	37	95	27	71	14	64	122	1	0.8180723255733506	1.0016744776119815	1.071631914721222	0.0	0.00926369652728252	0.0	2.9809018708948696E-4	0.0	0.0018735381527746234	81.51023414057057	81.51023414057057	81.51023414057057	3.967480923600368	0.8978502715734015	0.4373574067872297	0.08992847721181643	3.0825818670326464	3.580321747624287	0.34	0.33	0.33	8.839076526039687E-5	5.359688610669582	0.6502667437396785	0.6961243206960404	0.2953057772485197	0.17977281586708602	0.1955774830545854	0.3293439238298085
2000000	-48983.306021045406	-48907.74538213488	-75.56063891052256	-48907.74538213488	15.700605545217565	298.06193694640825	72	55	13	121	29	68	17	52	131	1	0.8368000055865021	0.9976014980421765	1.0624875587302662	0.0	0.019691063945386937	0.0	2.0041039654785828E-4	0.0	0.001582662228104551	92.38370496553635	92.38370496553635	92.38370496553635	2.599836250674082	1.8352083596392514	0.2107495414796597	0.07717459566566723	1.1950216628436807	4.985904583185808	0.34	0.33	0.33	9.160302708391544E-5	5.166234357439997	0.6005619897829922	0.33784838278263574	0.29754768483478006	0.1781033223915771	0.19220832849806957	0.332140664275573
3000000	-48935.6481588831	-48888.432679829966	-47.215479053132086	-48888.432679829966	13.37465775434162	281.3525610870561	80	72	8	154	61	85	19	49	132	1	0.7275118366823055	1.0002016774649467	1.1506851458708918	0.0	0.04020523096658348	0.0	6.880235303166809E-4	0.0	0.007825292499526112	45.07217899195145	45.07217899195145	45.07217899195145	0.7479372049422505	2.2152213221471753	0.2881098402919699	0.14150167292704788	2.0933309893650156	6.145979054442034	0.34	0.33	0.33	1.0197215449913388E-4	5.81073200974241	0.7839939771355549	1.1068245002209254	0.29222011409867377	0.18054409546821054	0.19531891487267103	0.33191687556044436
4000000	-48865.907653062626	-48877.43821757603	11.530564513407276	-48877.43821757603	13.308536829578452	291.2833337504149	95	35	11	118	36	54	19	66	115	1	0.8778305885902578	1.0009998303550667	1.0314538392567578	0.0	0.0059469745114808705	0.0	5.235905986164124E-5	0.0	5.646309099032616E-4	170.34597067451367	170.34597067451367	170.34597067451367	2.508193245139745	2.147671573072128	0.29479780309315423	0.07180486677948246	1.111624678928555	4.916000125073786	0.34	0.33	0.33	9.371137422537906E-5	4.925682014810399	0.5811253208349308	0.2895766080542971	0.2909206359533179	0.18017341502007203	0.19559048139855878	0.333315467628051
5000000	-48898.0945829201	-48875.20930179325	-22.88528112684862	-48875.20930179325	8.723434576689252	269.78029274368095	82	58	13	119	45	51	20	48	132	2	0.8839148182784292	1.0019790388547682	1.0869568276547983	0.0	0.009101694962057951	0.0	1.2669927776933913E-4	0.0	0.001942970465658507	90.70838215525941	90.70838215525941	90.70838215525941	1.4615277338876715	1.4176036150637794	0.2896812223350567	0.06250937646595173	2.261837207268009	6.0818398256423425	0.34	0.33	0.33	9.774526172874128E-5	4.798167854098668	0.7539742704643178	1.0302206751953433	0.3025166395281848	0.17715493137373656	0.19068734086409267	0.3296410882339856
6000000	-48797.143144750924	-48873.34365369522	76.20050894429764	-48873.34365369522	6.328731980746982	239.10667389939238	55	49	2	125	14	61	14	36	150	2	0.6685973585072897	1.0001425217338369	1.08378078820386	0.0	0.017121210060307583	0.0	8.756908367589625E-5	0.0	8.00889036335118E-4	106.54221038567503	106.54221038567503	106.54221038567503	0.9498018808960826	1.4929626889743173	0.20053927854873718	0.06779354156031146	1.3647730835252014	7.461913854334473	0.34	0.33	0.33	1.1522464962651714E-4	4.941414623915042	0.7541922137595597	1.162880622209934	0.2962495537295899	0.1795392585876497	0.18959996914157234	0.3346112185411879
7000000	-48763.441162484356	-48861.222233661225	97.78107117686552	-48861.222233661225	6.546129717534385	261.6375327918372	83	26	1	133	23	66	17	62	121	2	0.6061248677015162	1.0043988436585096	1.1887979820935406	0.0	0.10159398367045566	0.0	2.716126645286917E-4	0.0	0.0055841684062508685	51.63912558636272	51.63912558636272	51.63912558636272	1.491106368875179	3.930380574247802	0.13608521627503706	0.09239816816531209	0.7804730358106184	9.804561591091865	0.34	0.33	0.33	1.0060447966205759E-4	4.9822575620182645	0.7825775150546032	1.02128657425007	0.28945348210139893	0.18365450726068494	0.19324390364981667	0.33364810698809894
8000000	-48731.52093911312	-48868.31360604073	136.79266692760282	-48868.31360604073	7.399617504176117	256.0366032092357	60	54	2	131	28	86	18	60	122	2	0.7532180818724751	1.0041620809898508	1.1698475793229495	0.0	0.04681045576655692	0.0	1.3066157864182056E-4	0.0	0.002868683834076535	73.23616189543597	73.23616189543597	73.23616189543597	1.8494608799106227	5.170246294241986	0.08022578890731386	0.09051246419320977	1.7105156719692756	12.164996284865243	0.34	0.33	0.33	1.0892159545823166E-4	5.259797383321919	0.34665521824256845	0.1700275147611952	0.2938099257185313	0.18418007906784023	0.18906547678845143	0.3329445184251763
9000000	-48675.563678657054	-48857.070206677396	181.50652802034443	-48857.070206677396	6.640089013341005	261.875263386234	62	53	2	106	27	68	16	69	115	2	0.6976584127466784	1.0020213472218094	1.0803047496928355	0.0	0.036231718428787606	0.0	8.663006736812818E-5	0.0	0.0017306723784586146	106.92002568720721	106.92002568720721	106.92002568720721	0.7376943237127191	3.3992841877929796	0.10780367404171716	0.08266261312223463	1.860216612329613	8.293974130637283	0.34	0.33	0.33	1.034318610825867E-4	5.140551820296009	0.5964356937712749	0.5627204295072907	0.2944295978948418	0.18289343582072182	0.19284329572371545	0.32983367056071994
