Sample	posterior	likelihood	prior	treeLikelihood.sequences_anotated_aligned	treeHeight.t:sequences_anotated_aligned	treeLength.t:sequences_anotated_aligned	Tree.t:sequences_anotated_aligned.count_adult_to_old	Tree.t:sequences_anotated_aligned.count_adult_to_young	Tree.t:sequences_anotated_aligned.count_old_to_adult	Tree.t:sequences_anotated_aligned.count_old_to_young	Tree.t:sequences_anotated_aligned.count_young_to_adult	Tree.t:sequences_anotated_aligned.count_young_to_old	Tree.t:sequences_anotated_aligned.count_adult	Tree.t:sequences_anotated_aligned.count_old	Tree.t:sequences_anotated_aligned.count_young	rootTypeLogger.t:sequences_anotated_aligned	R0.t:sequences_anotated_aligned.1	R0.t:sequences_anotated_aligned.2	R0.t:sequences_anotated_aligned.3	samplingProportion.t:sequences_anotated_aligned.1	samplingProportion.t:sequences_anotated_aligned.2	samplingProportion.t:sequences_anotated_aligned.3	samplingProportion.t:sequences_anotated_aligned.4	samplingProportion.t:sequences_anotated_aligned.5	samplingProportion.t:sequences_anotated_aligned.6	becomeUninfectiousRate.t:sequences_anotated_aligned.1	becomeUninfectiousRate.t:sequences_anotated_aligned.2	becomeUninfectiousRate.t:sequences_anotated_aligned.3	rateMatrix.t:sequences_anotated_aligned.1	rateMatrix.t:sequences_anotated_aligned.2	rateMatrix.t:sequences_anotated_aligned.3	rateMatrix.t:sequences_anotated_aligned.4	rateMatrix.t:sequences_anotated_aligned.5	rateMatrix.t:sequences_anotated_aligned.6	geo-frequencies.t:sequences_anotated_aligned.1	geo-frequencies.t:sequences_anotated_aligned.2	geo-frequencies.t:sequences_anotated_aligned.3	clockRate.c:sequences_anotated_aligned	kappa.s:sequences_anotated_aligned	proportionInvariant.s:sequences_anotated_aligned	gammaShape.s:sequences_anotated_aligned	freqParameter.s:sequences_anotated_aligned.1	freqParameter.s:sequences_anotated_aligned.2	freqParameter.s:sequences_anotated_aligned.3	freqParameter.s:sequences_anotated_aligned.4
0	-75379.35277831486	-74514.72253840188	-864.6302399129803	-74514.72253840188	10.57270840580018	55.53919072369566	20	19	19	17	23	17	105	48	47	2	2.0	2.0	2.0	0.0	0.01	0.0	0.01	0.0	1.0	1.0	1.0	1.0	0.09900291942936625	0.09900291942936625	0.09900291942936625	0.09900291942936625	0.09900291942936625	0.09900291942936625	0.34	0.33	0.33	0.009702286104077891	2.0	0.86	1.0	0.25	0.25	0.25	0.25
1000000	-48565.120059230554	-48885.90939167627	320.78933244571454	-48885.90939167627	2.6302764879782647	95.66530191893538	1	76	12	27	135	0	171	9	20	0	1.0685761583039692	0.6727973494567406	0.9787999779083199	0.0	0.00190176145453046	0.0	0.07535422465456233	0.0	0.0010400021830706883	95.41650222429242	95.41650222429242	95.41650222429242	0.22656316805104074	5.694307926552037	0.44634275754184793	1.357942198162236	0.7842398356853082	0.27666067244976494	0.34	0.33	0.33	2.639038374321257E-4	5.04168768415888	0.8342915861783259	1.9426361696677474	0.29033468945733404	0.18098132439205245	0.19256792255308844	0.3361160635975251
2000000	-48478.95965937959	-48864.5171888519	385.55752947231673	-48864.5171888519	2.9052547303251415	85.13691738533905	6	99	26	23	142	4	164	8	28	0	1.0782627958547357	0.8192401718588952	0.9876444396347396	0.0	0.003136004191497784	0.0	0.015246978562896116	0.0	4.72445350602029E-4	118.3242803914864	118.3242803914864	118.3242803914864	1.1542372545951676	9.436833117665584	1.4360792603375019	2.072210392463948	0.8099298147886923	0.4386614915377142	0.34	0.33	0.33	3.29029812894387E-4	5.699351974104109	0.6928938400523591	0.5195158429890592	0.30123442370151765	0.17839456473444557	0.18856096361185384	0.33181004795218294
3000000	-48337.37989060058	-48876.87835718809	539.4984665875074	-48876.87835718809	2.1364558046773134	70.01308347668108	3	102	10	29	159	0	166	11	23	2	1.314334049706612	0.5406177119287453	0.9726044527129908	0.0	0.0248179227268019	0.0	0.07934605418271032	0.0	0.0033779635701993893	45.18777871621503	45.18777871621503	45.18777871621503	0.6719391028435857	14.862456390050205	0.4655817763989307	0.1943030628389887	0.9966852352761552	0.5160258936469473	0.34	0.33	0.33	4.060500973075799E-4	4.6053967831280564	0.7574014511901572	0.92187360817526	0.2955401402711091	0.18102389368235175	0.19177181030628687	0.3316641557402525
4000000	-48368.00498038104	-48874.36478851431	506.3598081332665	-48874.36478851431	2.074102126388849	64.9388906392895	13	101	12	39	146	6	145	15	40	0	1.1416289859144433	0.9498598394085546	0.9750809490819329	0.0	0.008058993291024392	0.0	0.01058545671433646	0.0	0.0014327062164902445	87.61864140577997	87.61864140577997	87.61864140577997	0.6071442617796574	14.998301430898934	1.8338749497940219	2.4707931018267186	1.3330329726914574	0.6356593309656681	0.34	0.33	0.33	3.9061429334336133E-4	4.8383647592894095	0.6061588737267729	0.4185431287324878	0.2929113552385219	0.18073900507114082	0.19362379700829424	0.33272584268204286
5000000	-48382.03219548009	-48888.12532563046	506.09313015037384	-48888.12532563046	1.599150937878541	62.55845427863551	1	111	13	24	123	0	126	11	63	2	1.0542033736162675	0.8594542669645273	1.0044834122704007	0.0	0.0060638215655003545	0.0	0.032362631384884724	0.0	0.0013427346326540992	94.29718763742264	94.29718763742264	94.29718763742264	0.41773599163283154	6.971093378047425	0.30072535767466413	0.6283493484698889	1.9733401413051121	0.45003743680437397	0.34	0.33	0.33	4.335747186833886E-4	5.075809400002442	0.8270380049666879	2.953929212184413	0.2965060835715547	0.17984211089123087	0.19532000748279266	0.3283317980544213
6000000	-48176.73651010673	-48865.87382522469	689.1373151179578	-48865.87382522469	1.7186926033865935	51.881471446179006	1	120	20	21	152	1	152	8	40	0	1.1503365749129018	0.7316920156001554	0.9940916328184015	0.0	0.008062561775470206	0.0	0.032909505875815065	0.0	0.001113922907641388	105.41541059591984	105.41541059591984	105.41541059591984	2.3873812663028726	17.298532323047343	0.6046891101046235	1.3957658245865656	1.6549215702865767	0.6069981678811015	0.34	0.33	0.33	5.397599660079455E-4	5.0693460370425045	0.7526402286130228	1.0387440918436905	0.2923174901409417	0.1846190696437299	0.19193337100124602	0.33113006921408195
7000000	-48161.622953891536	-48863.96510123116	702.3421473396237	-48863.96510123116	1.724802398059862	53.883412838199796	0	124	20	18	154	0	152	9	39	2	1.0992739978823869	0.6727513508113871	0.9928316432133384	0.0	0.003144490415444165	0.0	0.03523845396209677	0.0	5.181625643748661E-4	149.4665981050034	149.4665981050034	149.4665981050034	1.05390253862107	15.045311153976646	0.2127935812353282	0.1892137650495251	1.437665095000383	0.24623410112086996	0.34	0.33	0.33	4.7896056503772257E-4	5.398907480147027	0.6860949041714445	0.7457304211931388	0.2908265246773633	0.18508549889865805	0.19088653007536882	0.33320144634860965
8000000	-48129.03556643124	-48872.194193744675	743.1586273134388	-48872.194193744675	1.3767298423334273	45.250457141478876	1	126	11	30	106	0	91	7	102	0	1.039375120603354	0.7409550753025991	1.0189123916488152	0.0	0.004999983125319447	0.0	0.025117006012460433	0.0	4.420317329646572E-4	171.09747080791828	171.09747080791828	171.09747080791828	1.2201589950472982	14.552163979312695	1.0930070381325752	0.8916395964903849	2.071316240186614	0.6963616872217281	0.34	0.33	0.33	5.71249131435016E-4	5.531579638626074	0.7177784113597281	0.865722199517674	0.29749273018603883	0.17818193885383612	0.19116123964548537	0.33316409131463953
9000000	-48160.20640807363	-48877.67631916514	717.4699110915093	-48877.67631916514	1.6105212149054644	46.68624979804942	8	103	10	36	153	1	154	9	37	1	1.0799237640231125	0.7834504230572136	1.0021084524124224	0.0	0.002304684452799522	0.0	0.012575241253089328	0.0	5.479436226610018E-4	165.48378717983164	165.48378717983164	165.48378717983164	0.8876900003281268	13.616186540243687	2.2311115937720167	0.4425975409317591	1.7864708302922363	1.554953571639869	0.34	0.33	0.33	5.923862852162659E-4	4.547081756451266	0.6114047621698705	0.345272226572978	0.29491406053647956	0.17932658708754787	0.19620566608782694	0.32955368628814563
