Sample	posterior	likelihood	prior	treeLikelihood.sequences_anotated_aligned	treeHeight.t:sequences_anotated_aligned	treeLength.t:sequences_anotated_aligned	Tree.t:sequences_anotated_aligned.count_adult_to_old	Tree.t:sequences_anotated_aligned.count_adult_to_young	Tree.t:sequences_anotated_aligned.count_old_to_adult	Tree.t:sequences_anotated_aligned.count_old_to_young	Tree.t:sequences_anotated_aligned.count_young_to_adult	Tree.t:sequences_anotated_aligned.count_young_to_old	Tree.t:sequences_anotated_aligned.count_adult	Tree.t:sequences_anotated_aligned.count_old	Tree.t:sequences_anotated_aligned.count_young	rootTypeLogger.t:sequences_anotated_aligned	R0.t:sequences_anotated_aligned.1	R0.t:sequences_anotated_aligned.2	R0.t:sequences_anotated_aligned.3	samplingProportion.t:sequences_anotated_aligned.1	samplingProportion.t:sequences_anotated_aligned.2	samplingProportion.t:sequences_anotated_aligned.3	samplingProportion.t:sequences_anotated_aligned.4	samplingProportion.t:sequences_anotated_aligned.5	samplingProportion.t:sequences_anotated_aligned.6	becomeUninfectiousRate.t:sequences_anotated_aligned.1	becomeUninfectiousRate.t:sequences_anotated_aligned.2	becomeUninfectiousRate.t:sequences_anotated_aligned.3	rateMatrix.t:sequences_anotated_aligned.1	rateMatrix.t:sequences_anotated_aligned.2	rateMatrix.t:sequences_anotated_aligned.3	rateMatrix.t:sequences_anotated_aligned.4	rateMatrix.t:sequences_anotated_aligned.5	rateMatrix.t:sequences_anotated_aligned.6	geo-frequencies.t:sequences_anotated_aligned.1	geo-frequencies.t:sequences_anotated_aligned.2	geo-frequencies.t:sequences_anotated_aligned.3	clockRate.c:sequences_anotated_aligned	kappa.s:sequences_anotated_aligned	proportionInvariant.s:sequences_anotated_aligned	gammaShape.s:sequences_anotated_aligned	freqParameter.s:sequences_anotated_aligned.1	freqParameter.s:sequences_anotated_aligned.2	freqParameter.s:sequences_anotated_aligned.3	freqParameter.s:sequences_anotated_aligned.4
0	-75130.71188983867	-74359.9796032927	-770.73228654597	-74359.9796032927	7.724650757351242	44.99783179237005	18	10	10	14	13	14	97	54	49	1	2.0	2.0	2.0	0.0	0.01	0.0	0.01	0.0	1.0	1.0	1.0	1.0	0.1	0.1	0.1	0.1	0.1	0.1	0.34	0.33	0.33	0.0098	2.0	0.86	1.0	0.25	0.25	0.25	0.25
1000000	-48260.57680597675	-48854.51943828489	593.9426323081402	-48854.51943828489	1.710997659582977	64.5630267647508	43	44	1	77	2	50	18	62	120	2	0.6934806819057084	1.005505586003789	1.1105953474917472	0.0	0.0619484964089498	0.0	4.0115661903024157E-4	0.0	0.005223037158612577	123.25436065629192	123.25436065629192	123.25436065629192	0.06065465292653811	1.1233632083484624	0.3483515353185429	0.36913273637463745	3.4983302930341966	11.70446760797151	0.34	0.33	0.33	4.489140418069152E-4	5.350700456050091	0.7872097354077905	1.3735369432387996	0.2940724668532556	0.18157962224485713	0.19444733074316353	0.3299005801587238
2000000	-48091.301105583094	-48843.79478574383	752.4936801607338	-48843.79478574383	2.026321875157514	60.40325362350099	47	36	0	29	0	80	19	144	37	1	0.543817918050598	1.0086808721224052	0.9875310140445571	0.0	0.15447677586598893	0.0	1.0399554610185345E-4	0.0	0.0028249925696183487	263.00643435721923	263.00643435721923	263.00643435721923	0.01953375284511129	2.1597891955057036	0.14214985515664402	0.9187376206683585	1.9877862944822196	5.502978992879332	0.34	0.33	0.33	4.4158978924557665E-4	5.350474412929397	0.804934183277609	2.416466579204322	0.2946387742916505	0.17829194854765626	0.1940264882212108	0.3330427889394829
3000000	-48059.416776787744	-48882.98778495348	823.57100816574	-48882.98778495348	2.1413875088270973	61.6114549324041	32	53	0	16	0	75	17	138	45	2	0.6219696736790276	1.0069705173935002	0.967107956646873	0.0	0.1142949025963996	0.0	3.948646343900112E-5	0.0	0.0014172566451275254	400.3199499966696	400.3199499966696	400.3199499966696	0.07594675557445175	1.7884352580071519	0.059837817080341145	0.7912170388682983	2.2623408655440764	5.2493464777820025	0.34	0.33	0.33	4.354387531319384E-4	6.094132580090429	0.7721554512585915	1.7126327874006675	0.296947801323109	0.18042610309798032	0.19366591020656462	0.3289601853723459
4000000	-48069.20623713844	-48876.32735652217	807.121119383727	-48876.32735652217	1.689908778979321	56.58233105748777	44	36	0	25	0	76	22	141	37	1	0.6900599030316182	1.0115351097769116	0.9854412725522882	0.0	0.0702267014964703	0.0	6.0025065649644767E-5	0.0	0.0017207560944573089	326.02678866208737	326.02678866208737	326.02678866208737	1.8964134855151822	1.4470741664886362	0.12476857708853219	0.7710846082705565	3.132328631004929	9.060973256102734	0.34	0.33	0.33	4.4977009117548025E-4	4.8525580115221905	0.5098545776057031	0.1878984605147751	0.2965799049334691	0.17946325068665583	0.1934194335373015	0.3305374108425736
5000000	-47984.5883929633	-48862.16926248789	877.5808695245963	-48862.16926248789	1.3113613697697497	47.25381957598124	52	35	0	8	0	52	15	143	42	2	0.407180350954831	1.0098890796375595	1.0006830765197554	0.0	0.15422472117750063	0.0	7.955674838655826E-5	0.0	0.006637631167937868	321.02030644160243	321.02030644160243	321.02030644160243	1.4302176311786456	0.9158044627143521	0.12134726925228798	0.3863084967284777	5.866339367661481	6.349998845053948	0.34	0.33	0.33	5.771597019500515E-4	5.3271645950143	0.7185767513501954	0.9668613216132229	0.2948680256428561	0.18256381126707216	0.19283674980173804	0.3297314132883341
6000000	-47966.41548607423	-48859.63548567983	893.2199996055973	-48859.63548567983	1.3613229043222168	45.06283515187986	55	26	0	1	1	47	22	147	31	1	0.39121244295076196	1.0092792646109598	0.9481241742570039	0.0	0.3392575753216054	0.0	8.560537855244435E-5	0.0	0.015511209452291373	307.9580865319208	307.9580865319208	307.9580865319208	0.389437615431753	3.4395683387885794	0.07176731435333808	0.2898570941183047	3.4704353579502816	2.5426136548167464	0.34	0.33	0.33	6.247590084832446E-4	5.367677335291487	0.6020321464903924	0.7429355051287557	0.29474303316288775	0.18168433456942318	0.19584265888144697	0.32772997338624243
7000000	-47923.45805630111	-48855.299764740106	931.8417084389932	-48855.299764740106	1.0343138282680011	38.81389424963882	54	29	0	3	0	49	19	146	35	1	0.48779070780246	1.0126193975261912	0.950869597203852	0.0	0.2090220349687176	0.0	8.119440792495793E-5	0.0	0.011384556905778156	362.2778785415865	362.2778785415865	362.2778785415865	0.620684822326913	0.20825276157910153	0.10450870081732945	0.308356913997066	6.331458860208468	3.217344330619191	0.34	0.33	0.33	7.004090746785331E-4	4.609611913684231	0.6836169692926338	0.6851833524435499	0.29273718439009166	0.1841915252763503	0.19004956103322102	0.33302172930033747
8000000	-47864.00940129133	-48859.836757528166	995.827356236836	-48859.836757528166	0.8130328524073648	31.892785283440787	47	39	0	2	0	52	16	143	41	1	0.40336522524350027	1.0089858083139525	0.9688890569474801	0.0	0.20334473941422845	0.0	6.455898376370203E-5	0.0	0.005368151034485666	406.2927820516328	406.2927820516328	406.2927820516328	2.0588771341183505	0.1408194489937622	0.1231574285900728	0.429321961973205	4.452440084547513	3.235483878096059	0.34	0.33	0.33	8.438685810865172E-4	5.725315720475175	0.7113480818179317	0.4886956662210836	0.29367859995605183	0.17916802054439215	0.19541621979076682	0.33173715970878964
9000000	-47752.009779742955	-48864.01998410671	1112.010204363756	-48864.01998410671	0.8344995050762628	27.009428090648186	63	18	0	0	0	43	21	152	27	1	0.36653598915343166	1.0078797581462913	0.9065951168049889	0.0	0.4633197601482977	0.0	7.764957249065799E-5	0.0	0.008737148331175237	525.1061400806748	525.1061400806748	525.1061400806748	0.9914203120228189	3.422255920513236	0.08803711527544433	0.5449155303026706	2.532824266718897	1.2208955210230832	0.34	0.33	0.33	9.66349397896742E-4	5.054370536558145	0.7558066520153368	1.339885552935592	0.2927295525861762	0.17844094976584088	0.193896198588297	0.3349332990596862
10000000	-47811.81781463693	-48868.237222129486	1056.4194074925524	-48868.237222129486	0.8759387225728247	30.24064243980899	45	44	0	0	0	54	13	145	42	1	0.24628870327905214	1.0074383202047708	0.9638520503345249	0.0	0.19819724528667107	0.0	7.204000086476806E-5	0.0	0.003642204639318161	555.2562333132565	555.2562333132565	555.2562333132565	1.0853748753506316	0.26027424560956347	0.13870210827647453	0.6319354558335106	4.846019897345876	0.08227980408815962	0.34	0.33	0.33	9.293881950821938E-4	5.042649670231031	0.6784462379759412	0.4505614315331043	0.29490223866149806	0.1790014441480385	0.19381642829019508	0.3322798889002688
11000000	-47813.378735804115	-48869.28966895012	1055.9109331460038	-48869.28966895012	0.8784658275171306	30.511346923640836	48	37	0	0	1	50	18	144	38	1	0.5237575865514758	1.0088812952862045	0.9823169070341784	0.0	0.2259410723743228	0.0	6.781813253716329E-5	0.0	0.00531664706996528	524.7076039725691	524.7076039725691	524.7076039725691	0.6005564718233422	0.2497365124764477	0.11540906236471223	0.36382332693417546	6.679247965510557	1.2493371347121704	0.34	0.33	0.33	9.337373689202785E-4	5.369808354175364	0.7483255763008986	1.8135529461206334	0.29268920703673046	0.18232960685376556	0.1922525743046343	0.3327286118048701
12000000	-47803.90936964008	-48862.01502774098	1058.1056581008982	-48862.01502774098	1.0010436602866775	29.115137811293355	50	33	0	0	1	50	20	146	34	1	0.4311160343647393	1.0127913330850187	0.9681159317360752	0.0	0.19423764497846993	0.0	7.327459871847462E-5	0.0	0.00942261596615818	433.467397180514	433.467397180514	433.467397180514	0.11971708554767532	6.113238642762829	0.1475394794586266	0.3908356191178667	7.645595758876145	0.34963695657995375	0.34	0.33	0.33	9.946943759524412E-4	5.2054472675418895	0.762510449143984	1.5206915221871609	0.29476853273428716	0.18290162575428753	0.19114916703424148	0.33118067447718447
13000000	-47789.3791889643	-48861.59629508425	1072.2171061199494	-48861.59629508425	0.8112653747650392	31.57864658241072	49	39	0	0	0	50	14	145	41	1	0.5081524984948027	1.0112169381673837	0.9375884849762629	0.0	0.17919389539709357	0.0	6.281430448576037E-5	0.0	0.006061787732501724	503.7958658694327	503.7958658694327	503.7958658694327	1.886488731724959	1.2741714908633206	0.13116455482619632	0.4955789118182377	7.00557406118718	1.1123801518983392	0.34	0.33	0.33	8.312509271229978E-4	5.736854217074175	0.7191553060885219	0.9152809194594371	0.2948949631690125	0.18006539475870464	0.1924455883078336	0.3325940537644501
14000000	-47848.49726332671	-48840.03884733217	991.5415840054613	-48840.03884733217	1.0997067823709294	32.263352830290714	51	35	0	0	0	49	16	146	38	1	0.6118378728311086	1.0078916001029359	0.9703432670405733	0.0	0.060645654179588664	0.0	3.745899501339319E-5	0.0	0.0012360942556883037	673.223411210319	673.223411210319	673.223411210319	0.19055722610265066	0.36373545013727465	0.2023633636316819	0.7902035753506182	4.007882748497726	1.8807375836237652	0.34	0.33	0.33	8.502857796489934E-4	5.10315976205095	0.7043794131000913	1.1344854719332256	0.2971510684937239	0.18136765088854406	0.19037862597791932	0.33110265463981337
15000000	-47702.347354996884	-48858.33827952733	1155.9909245304423	-48858.33827952733	0.7986105637683147	29.197087970549774	53	36	0	0	0	47	13	146	41	1	0.14746834199516565	1.0061892186067172	0.9372745431748795	0.0	0.572247799970348	0.0	3.0226787009332888E-5	0.0	0.0048850255456565055	767.4190838995484	767.4190838995484	767.4190838995484	0.31856431531240487	0.5166120614671917	0.04347031811808466	0.4034760655935733	3.371788001618036	0.20793120616743455	0.34	0.33	0.33	9.506112372126717E-4	5.114876904108881	0.6228090292606756	0.3799842662786023	0.29402398240087557	0.1798882409517787	0.19735930310774466	0.32872847353960183
16000000	-47818.76038888101	-48872.810376767615	1054.0499878866003	-48872.810376767615	0.9734194928280997	30.118608843729582	51	31	0	2	0	49	20	144	36	1	0.5200967813487355	1.0067669536570623	0.9517330120252107	0.0	0.13237658702547386	0.0	3.0311016588770507E-5	0.0	0.0021258388278040247	695.5113394945547	695.5113394945547	695.5113394945547	0.8001242357266615	0.6864885141303347	0.08828508353698115	0.4658429845095997	3.050925745145049	2.892400320562505	0.34	0.33	0.33	9.131824899889176E-4	5.413393738758287	0.7278605551551998	0.7796225913747007	0.29599585591454264	0.17941657020887944	0.18984611839857582	0.3347414554780025
17000000	-47802.86075169959	-48873.0190670879	1070.1583153883116	-48873.0190670879	0.8214282344495966	28.99717616968386	52	33	0	0	0	47	17	145	38	1	0.2948277929649489	1.0138596841521332	0.8952400947736066	0.0	0.375500835748061	0.0	8.280467592808658E-5	0.0	0.0054972254915611665	408.5305853016688	408.5305853016688	408.5305853016688	0.922500973718415	0.2604952366360365	0.09916090332701843	0.5976726556688743	5.136157292798576	1.17197205287403	0.34	0.33	0.33	9.249430442250264E-4	5.115288278995967	0.7281911898528004	0.7990149867546071	0.29608465816950585	0.17723558817097704	0.19582818433786953	0.3308515693216481
18000000	-47718.07199735044	-48856.34200801087	1138.2700106604314	-48856.34200801087	0.7193398891103829	25.340930537185237	54	34	0	0	0	43	14	143	43	1	0.4020466350426061	1.0110765047908756	0.9637251360657723	0.0	0.31286647164981196	0.0	4.488073384543472E-5	0.0	0.01273451025751678	532.0543590192034	532.0543590192034	532.0543590192034	2.403000639906637	0.4163832846480009	0.06998533293684461	0.1985638874629853	10.230608801353048	0.3130616233367031	0.34	0.33	0.33	0.0011214736378257796	4.7693372517322095	0.736031285660997	0.8964711761430119	0.29170886225470416	0.1805103816512319	0.19537696643455865	0.33240378965950595
19000000	-47780.89342995139	-48875.375213656705	1094.4817837053156	-48875.375213656705	0.7204703616171662	27.20826810557969	47	35	2	0	0	54	21	146	33	0	0.5682411466913211	1.0126912997172357	0.9266666090183755	0.0	0.2278356342577162	0.0	4.8273859682733E-5	0.0	0.00670489049795501	525.8246271095372	525.8246271095372	525.8246271095372	0.37416357381665877	5.976085142096466	0.07077574588147478	0.5378513372056303	4.756887319066002	0.8493758136140026	0.34	0.33	0.33	9.878390997285792E-4	5.948100050270855	0.7610342060996674	1.5655137829338972	0.2964598334633727	0.18101629557885132	0.19176983062765468	0.3307540403301217
20000000	-47633.81892699716	-48869.93311850754	1236.1141915103767	-48869.93311850754	0.7963164065623458	26.916814231528257	34	59	0	0	0	65	9	145	46	1	0.28264963309318647	1.0066280960334433	0.9530514713087904	0.0	0.26085182973934545	0.0	1.960885802376115E-5	0.0	0.0015356175787415193	949.1495377163527	949.1495377163527	949.1495377163527	1.6903810047096188	2.318189728849122	0.03692657137359053	0.679394196355748	4.773443984392747	1.3171521725845672	0.34	0.33	0.33	0.0010321934244974366	5.514204535994839	0.7755323486471399	1.1769344638368782	0.29290872086679137	0.18395639249836412	0.19757398924886452	0.32556089738598026
21000000	-47766.01767320636	-48861.47378017874	1095.4561069723763	-48861.47378017874	0.7724444337590308	29.36549133576039	48	37	0	0	0	49	17	143	40	1	0.504545140495731	1.0123521653698841	0.9474958154815094	0.0	0.2833618666213261	0.0	7.945557928998509E-5	0.0	0.010380269743962526	449.4820846210872	449.4820846210872	449.4820846210872	1.2070430632184108	0.21338875116506198	0.089085433736212	0.377810003516959	6.369910529383049	0.7534966096178459	0.34	0.33	0.33	8.926015303326032E-4	4.740063669428087	0.5786426430715499	0.47276556259520786	0.29305767112134345	0.18061955732342505	0.1905073623040409	0.33581540925119097
22000000	-47861.37040804108	-48873.74705946559	1012.3766514245079	-48873.74705946559	0.7226498299898274	27.2402273466602	51	35	0	0	1	47	17	144	39	1	0.29053893906885964	1.01658247108248	1.009276551529587	0.0	0.5163917462492256	0.0	1.2353506222596933E-4	0.0	0.009668497998446348	297.9829962805278	297.9829962805278	297.9829962805278	0.11417878619746903	3.7899513281095665	0.10033101797905239	0.4160591345368087	5.035345227013249	0.5698583793175884	0.34	0.33	0.33	9.677821126172356E-4	5.371788887482455	0.7254276457077105	0.7800637230976974	0.296705043711081	0.18296128277030702	0.19044366274643598	0.3298900107721765
23000000	-47751.120254750844	-48875.85198107835	1124.7317263275045	-48875.85198107835	0.8524110405170578	30.219649949431663	37	51	0	0	0	63	14	146	40	1	0.38275235043494327	1.0088844731357087	0.917820657280633	0.0	0.4873037092870813	0.0	6.944164005121181E-5	0.0	0.006448172034636255	452.5263650764731	452.5263650764731	452.5263650764731	0.8110346010763425	1.7629711340491065	0.040394280370331874	0.6488398089830694	4.896215655598557	0.6767587663452194	0.34	0.33	0.33	9.459461762964745E-4	4.702871223482266	0.7235338115818007	0.9446409322092705	0.2924934209400625	0.18241471027583778	0.19786487386218946	0.3272269949219111
24000000	-47816.11067858016	-48863.84862496838	1047.73794638822	-48863.84862496838	0.9146930946526195	27.11559965134687	47	38	0	2	0	54	17	145	38	1	0.4876671803097765	1.0123790944769941	0.9927636004964445	0.0	0.19162365761910505	0.0	9.319472232815721E-5	0.0	0.0061116521249651055	413.96600287197623	413.96600287197623	413.96600287197623	1.809285922511597	1.3784421246589158	0.1557800458615569	0.4288983578209555	6.617019254223065	1.913771158168616	0.34	0.33	0.33	9.581254047673218E-4	5.057997060176532	0.7268155254705337	0.7484769247644459	0.2934248758971881	0.17924043235345383	0.19450048407465081	0.3328342076747081
25000000	-47770.125112010064	-48850.83960410323	1080.7144920931685	-48850.83960410323	0.7798856844703325	27.111426643450475	35	53	0	0	0	59	14	140	46	1	0.5005688443050959	1.0116536119176498	0.9436609274281106	0.0	0.20369358428299636	0.0	9.113114612719864E-5	0.0	0.004071352403162281	451.2713744697176	451.2713744697176	451.2713744697176	2.2862868475416978	0.9940914198103451	0.11013095990297214	0.8389957235740821	7.132350040483818	0.5310120465394547	0.34	0.33	0.33	9.41827733449779E-4	4.749654963566895	0.7330990749817551	1.2859650327028398	0.292925834837193	0.18163168515363926	0.19068809677718293	0.33475438323198575
26000000	-47783.896746357554	-48859.33270713505	1075.4359607774988	-48859.33270713505	0.9371750514117294	29.025792161611125	38	48	0	0	0	63	16	147	37	1	0.4966152653979676	1.0119577308880303	0.9562209460725436	0.0	0.16266274315110799	0.0	7.116712805903526E-5	0.0	0.005934962132997738	428.58828699743367	428.58828699743367	428.58828699743367	0.3235267170678827	1.555945352909195	0.08144328564895034	0.5518545179652163	9.706606588064567	1.1135323654274922	0.34	0.33	0.33	9.255203283121983E-4	5.471015612803164	0.6239648433569762	0.44815680824239335	0.29713413185173543	0.1821340410825548	0.1928510727090295	0.3278807543566807
