Sample	posterior	likelihood	prior	treeLikelihood.sequences_anotated_aligned	treeHeight.t:sequences_anotated_aligned	treeLength.t:sequences_anotated_aligned	Tree.t:sequences_anotated_aligned.count_adult_to_old	Tree.t:sequences_anotated_aligned.count_adult_to_young	Tree.t:sequences_anotated_aligned.count_old_to_adult	Tree.t:sequences_anotated_aligned.count_old_to_young	Tree.t:sequences_anotated_aligned.count_young_to_adult	Tree.t:sequences_anotated_aligned.count_young_to_old	Tree.t:sequences_anotated_aligned.count_adult	Tree.t:sequences_anotated_aligned.count_old	Tree.t:sequences_anotated_aligned.count_young	rootTypeLogger.t:sequences_anotated_aligned	R0.t:sequences_anotated_aligned.1	R0.t:sequences_anotated_aligned.2	R0.t:sequences_anotated_aligned.3	samplingProportion.t:sequences_anotated_aligned.1	samplingProportion.t:sequences_anotated_aligned.2	samplingProportion.t:sequences_anotated_aligned.3	samplingProportion.t:sequences_anotated_aligned.4	samplingProportion.t:sequences_anotated_aligned.5	samplingProportion.t:sequences_anotated_aligned.6	becomeUninfectiousRate.t:sequences_anotated_aligned.1	becomeUninfectiousRate.t:sequences_anotated_aligned.2	becomeUninfectiousRate.t:sequences_anotated_aligned.3	rateMatrix.t:sequences_anotated_aligned.1	rateMatrix.t:sequences_anotated_aligned.2	rateMatrix.t:sequences_anotated_aligned.3	rateMatrix.t:sequences_anotated_aligned.4	rateMatrix.t:sequences_anotated_aligned.5	rateMatrix.t:sequences_anotated_aligned.6	geo-frequencies.t:sequences_anotated_aligned.1	geo-frequencies.t:sequences_anotated_aligned.2	geo-frequencies.t:sequences_anotated_aligned.3	clockRate.c:sequences_anotated_aligned	kappa.s:sequences_anotated_aligned	proportionInvariant.s:sequences_anotated_aligned	gammaShape.s:sequences_anotated_aligned	freqParameter.s:sequences_anotated_aligned.1	freqParameter.s:sequences_anotated_aligned.2	freqParameter.s:sequences_anotated_aligned.3	freqParameter.s:sequences_anotated_aligned.4
0	-74247.14041590043	-73452.31674987623	-794.8236660241967	-73452.31674987623	7.190100992758664	44.525776294595516	19	15	13	12	18	14	99	54	47	1	2.0	2.0	2.0	0.0	0.01	0.0	0.01	0.0	1.0	1.0	1.0	1.0	0.1	0.1	0.1	0.1	0.1	0.1	0.34	0.33	0.33	0.0098	2.0	0.86	1.0	0.25	0.25	0.25	0.25
1000000	-48777.69390168251	-48856.021617348844	78.32771566633251	-48856.021617348844	4.572152457816799	180.0272631182641	101	59	55	123	25	81	22	51	127	2	0.9348010257232062	1.0013330397120406	1.1238822544972236	0.0	0.0058296060258528366	0.0	2.1132953524185798E-4	0.0	0.0031739332734758525	90.99012130877041	90.99012130877041	90.99012130877041	4.310520849756949	0.6233284104024367	0.6956736372121987	0.1897979535678215	3.984908501040791	8.16197602574675	0.34	0.33	0.33	1.519417714466346E-4	4.86388200796911	0.6663325938209195	0.5058642462787402	0.29315036426947316	0.18247432132095662	0.19314747492549753	0.3312278394840731
2000000	-48521.63384980377	-48873.13870841923	351.50485861545656	-48873.13870841923	3.798949876209051	145.54728184572252	96	92	71	86	41	77	25	63	112	0	0.913559015029644	1.000391103410755	1.0797114732959336	0.0	0.02077360702692658	0.0	3.907952313247232E-4	0.0	0.004369921250235422	106.81524627774161	106.81524627774161	106.81524627774161	9.713714609535616	2.5345722124863443	0.5526383342060807	0.2839454670007109	5.411138221288968	5.5660370826284105	0.34	0.33	0.33	1.8094174446390334E-4	5.5119017450387355	0.7357991095858054	1.029605742084806	0.29107326583989096	0.18107492797368188	0.19481704339058686	0.33303476279584054
3000000	-48678.363939371084	-48872.934492319655	194.57055294857477	-48872.934492319655	4.785090493684585	151.4410898082525	102	99	71	75	42	52	14	55	131	2	0.9171048003808957	1.0022345032727573	1.1345311157101534	0.0	0.00912475932381932	0.0	6.130547027963484E-4	0.0	0.005656097363167374	82.65876586092537	82.65876586092537	82.65876586092537	4.93757846362489	0.8030283255558032	1.2253724852348886	0.12771616808906525	6.731733254750946	6.154130176321699	0.34	0.33	0.33	1.7117120272138088E-4	5.245105458532641	0.8091729506815788	3.948845182905771	0.2935032164153029	0.1835236521226797	0.19482985230424962	0.328143279157768
4000000	-48580.61154154943	-48870.32995659079	289.7184150413564	-48870.32995659079	4.399870378891693	150.3523240282364	103	87	42	102	61	37	15	43	142	2	0.6688731855987305	1.0049510623839257	1.2997116250886442	0.0	0.03401921796296828	0.0	0.0012931153373748018	0.0	0.00913111284068798	43.536368284451775	43.536368284451775	43.536368284451775	5.296004384961487	2.207607121682472	0.8888764730433931	0.0990025486464057	5.313353664664881	8.771017109008278	0.34	0.33	0.33	1.8412910419633054E-4	5.981764153266845	0.7722952134918737	4.35173545942094	0.2987873814404541	0.1792779847872655	0.19103521590348924	0.33089941786879123
5000000	-48662.873079439	-48866.79090893373	203.9178294947306	-48866.79090893373	3.7733072921951485	144.14386374674547	94	41	27	95	28	20	22	39	139	2	0.8478914163102844	1.000366464876543	1.0890772138452889	0.0	0.017557398955452216	0.0	8.519722272115236E-4	0.0	0.003785978914996908	73.22608243854388	73.22608243854388	73.22608243854388	2.08455008844415	1.241271028901835	1.173809095487508	0.07099758983122179	1.986201430987559	4.934726978673787	0.34	0.33	0.33	1.894935438008164E-4	4.646773527746872	0.732352772244945	1.006260052178465	0.2968665388759241	0.17862920059612164	0.1944966119190545	0.3300076486088999
6000000	-48607.75403098009	-48857.05112453073	249.29709355064094	-48857.05112453073	3.798837761823725	143.91262039511005	86	31	5	95	30	23	20	56	124	2	0.7664025615277381	1.007997600743652	1.1287384465378532	0.0	0.03380233076886742	0.0	3.324255919149626E-4	0.0	0.0033862663946170237	65.10546648665348	65.10546648665348	65.10546648665348	3.0407889314171292	3.950919143118335	0.36601573260991416	0.05517852471694705	0.8248579699409281	7.553902955227344	0.34	0.33	0.33	1.8591875506166072E-4	5.366747746977424	0.6676223645324116	0.6877693079022711	0.2924263081051534	0.18152632001329655	0.19358463696516912	0.3324627349163815
7000000	-48557.54848213967	-48855.07052055094	297.5220384112704	-48855.07052055094	4.2314235944823295	136.2805625379473	57	47	6	91	7	56	11	63	126	2	0.6738037838577617	1.0067430462227185	1.0912731965479676	0.0	0.0533886488351006	0.0	5.70677705184802E-4	0.0	0.003585150813221165	78.85827599682435	78.85827599682435	78.85827599682435	1.6816358879106403	0.9457534394928124	0.4601086271577869	0.1923858935083367	2.3688963610347336	5.108425813943304	0.34	0.33	0.33	1.8854503188108873E-4	4.810986065400647	0.7653009905749215	1.3787836820079136	0.2940343838596245	0.17868193081242306	0.1975752668185563	0.3297084185093965
8000000	-48429.49207558299	-48847.182249410165	417.69017382717414	-48847.182249410165	3.4684284851545892	134.3236593281116	63	40	0	94	13	49	12	65	123	2	0.5872472508441478	1.0047013486440737	1.1377961195057074	0.0	0.06016659354066488	0.0	2.7138534012582195E-4	0.0	0.004575854660222692	101.87720961017857	101.87720961017857	101.87720961017857	0.1866705741764115	3.3806000295830194	0.2642607863376766	0.12057332944715692	2.8614123314953543	12.912624524976811	0.34	0.33	0.33	2.0722641967667546E-4	5.7973586121836345	0.7315890065993824	1.0085274094438643	0.2963815113850455	0.18162786592526514	0.19289585191085204	0.32909477077883764
9000000	-48552.23541184249	-48892.02872432044	339.79331247794175	-48892.02872432044	3.809576154212516	132.05621202004772	51	50	1	116	17	46	19	27	154	2	0.6593132478746508	0.9988230604509423	1.1289175920489192	0.0	0.053777565551137496	0.0	2.6919087325592844E-4	0.0	0.001436502856922637	84.35174544919273	84.35174544919273	84.35174544919273	0.4994069865996529	2.6701607689701916	0.1318021151371892	0.13012505936822408	0.8664283863137777	9.9652800547751	0.34	0.33	0.33	1.8895894324666383E-4	4.84731552104492	0.6381514000696711	0.9915610912525548	0.28605052158585775	0.18315554109302468	0.19499742384357033	0.33579651347754735
