Sample	posterior	likelihood	prior	treeLikelihood.sequences_anotated_aligned	treeHeight.t:sequences_anotated_aligned	treeLength.t:sequences_anotated_aligned	Tree.t:sequences_anotated_aligned.count_adult_to_old	Tree.t:sequences_anotated_aligned.count_adult_to_young	Tree.t:sequences_anotated_aligned.count_old_to_adult	Tree.t:sequences_anotated_aligned.count_old_to_young	Tree.t:sequences_anotated_aligned.count_young_to_adult	Tree.t:sequences_anotated_aligned.count_young_to_old	Tree.t:sequences_anotated_aligned.count_adult	Tree.t:sequences_anotated_aligned.count_old	Tree.t:sequences_anotated_aligned.count_young	rootTypeLogger.t:sequences_anotated_aligned	R0.t:sequences_anotated_aligned.1	R0.t:sequences_anotated_aligned.2	R0.t:sequences_anotated_aligned.3	samplingProportion.t:sequences_anotated_aligned.1	samplingProportion.t:sequences_anotated_aligned.2	samplingProportion.t:sequences_anotated_aligned.3	samplingProportion.t:sequences_anotated_aligned.4	samplingProportion.t:sequences_anotated_aligned.5	samplingProportion.t:sequences_anotated_aligned.6	becomeUninfectiousRate.t:sequences_anotated_aligned.1	becomeUninfectiousRate.t:sequences_anotated_aligned.2	becomeUninfectiousRate.t:sequences_anotated_aligned.3	rateMatrix.t:sequences_anotated_aligned.1	rateMatrix.t:sequences_anotated_aligned.2	rateMatrix.t:sequences_anotated_aligned.3	rateMatrix.t:sequences_anotated_aligned.4	rateMatrix.t:sequences_anotated_aligned.5	rateMatrix.t:sequences_anotated_aligned.6	geo-frequencies.t:sequences_anotated_aligned.1	geo-frequencies.t:sequences_anotated_aligned.2	geo-frequencies.t:sequences_anotated_aligned.3	clockRate.c:sequences_anotated_aligned	kappa.s:sequences_anotated_aligned	proportionInvariant.s:sequences_anotated_aligned	gammaShape.s:sequences_anotated_aligned	freqParameter.s:sequences_anotated_aligned.1	freqParameter.s:sequences_anotated_aligned.2	freqParameter.s:sequences_anotated_aligned.3	freqParameter.s:sequences_anotated_aligned.4
0	-74402.54151210909	-73636.25082333366	-766.2906887754332	-73636.25082333366	6.244649180147111	43.29933268471996	15	12	7	12	18	17	100	59	41	1	2.0	2.0	2.0	0.0	0.01	0.0	0.01	0.0	1.0	1.0	1.0	1.0	0.1	0.1	0.1	0.1	0.1	0.1	0.34	0.33	0.33	0.0098	2.0	0.86	1.0	0.25	0.25	0.25	0.25
1000000	-48803.36586116598	-48884.02857697153	80.6627158055499	-48884.02857697153	4.538398031644577	175.6356041330036	59	66	27	110	16	56	19	25	156	0	0.9525457935795377	0.9994852214316545	1.093214077128794	0.0	0.0067771668475009785	0.0	2.039223398757611E-4	0.0	0.0015836736648744804	96.44701664853608	96.44701664853608	96.44701664853608	4.532202705932012	0.6068293198580637	0.3303910429975888	0.10360501386032572	1.9653816244372848	7.285040055588559	0.34	0.33	0.33	1.5481605568558936E-4	5.243495198538248	0.7033515176369914	0.87183198764787	0.29177179676691645	0.1828533062873928	0.19662728368648816	0.3287476132592027
2000000	-48555.74619220838	-48894.44629406634	338.70010185796343	-48894.44629406634	3.6941807222527405	133.08236484640173	46	40	0	133	2	75	18	35	147	2	0.7023028144433757	0.9916121574574056	1.1237735972928553	0.0	0.0564296896864333	0.0	2.508918440259493E-4	0.0	0.0019580398132985066	108.91752222613404	108.91752222613404	108.91752222613404	0.10902466033202614	0.7104414332369174	0.14214038933540446	0.1720535331985767	0.9235505899625046	13.339299483938222	0.34	0.33	0.33	2.1936182071814378E-4	4.999353925620935	0.7631316827660826	2.5495482145149984	0.293601921550086	0.17812247158898895	0.1930079906200648	0.3352676162408605
3000000	-48458.49429702402	-48846.89875901388	388.4044619898591	-48846.89875901388	3.883287499034952	135.39181705133953	43	49	6	115	0	80	16	49	135	2	0.7378819998678242	0.997658840609822	1.1409565178531809	0.0	0.04944358781774904	0.0	3.096391101742573E-4	0.0	0.002574930525000323	95.66035128157324	95.66035128157324	95.66035128157324	5.871017151099573	0.1487790932713651	0.13289683952674486	0.14300410907370262	2.4930812651908894	12.139746615067166	0.34	0.33	0.33	1.8876696106737622E-4	5.400971844121111	0.7573780194828702	1.7146031367531476	0.29776304678787474	0.1790915699817192	0.19117942520428044	0.3319659580261259
4000000	-48445.89508104715	-48853.617765492345	407.7226844451944	-48853.617765492345	3.5869216200769802	137.7064562631152	57	28	1	148	0	91	18	46	136	2	0.4676945856728372	0.9978158971950312	1.0909158206633809	0.0	0.061909313964610524	0.0	2.1414408366826355E-4	0.0	0.0012621318498160002	121.38989184151181	121.38989184151181	121.38989184151181	2.218986587970361	0.03947244531034383	0.3143837593572451	0.2852634267638707	0.6433221980663971	10.541458056236122	0.34	0.33	0.33	1.9721539491389175E-4	5.427254522974342	0.7015704145153072	0.6687047247130495	0.2961298774730251	0.18048826538572157	0.19315578720104484	0.3302260699402088
5000000	-48385.78573108111	-48858.73959669651	472.9538656154013	-48858.73959669651	4.056638713516675	127.33621700597257	46	42	1	161	2	110	17	41	142	2	0.6621595553967292	0.9980602993823141	1.073190982777276	0.0	0.03491134088172491	0.0	1.0447532768346415E-4	0.0	8.89538427173616E-4	173.05739625780575	173.05739625780575	173.05739625780575	2.8296174256122435	0.9951114977618115	0.22609081123537136	0.38747517153540845	1.3672010452407335	12.660845550473072	0.34	0.33	0.33	2.013418267923639E-4	5.1916841301303425	0.6481222826411516	0.4994301768183721	0.29689468033716854	0.1827530261668968	0.19066170500779056	0.3296905884881443
6000000	-48270.111138682405	-48848.744703354045	578.6335646716417	-48848.744703354045	3.148926288628174	119.13927244791496	64	21	1	149	0	125	18	86	96	2	0.5223834337469725	0.9996518114874146	1.0968780841766597	0.0	0.14302330682514994	0.0	1.9991117619238893E-4	0.0	0.0017645891551489486	135.42541252175832	135.42541252175832	135.42541252175832	3.215066472338955	0.22252190211785552	0.1461842030535309	0.41738581891706306	0.6697124890978713	15.250552909907915	0.34	0.33	0.33	2.3257041233450682E-4	5.804455004079828	0.5381966400092995	0.20694758128747026	0.2979590093704523	0.18031144286372958	0.19119345199660615	0.3305360957692118
7000000	-48266.76217947769	-48869.72963866128	602.9674591835886	-48869.72963866128	2.834413634516071	116.00663000409757	38	46	0	131	0	127	18	81	101	2	0.5516246998371916	0.9998830981346037	1.0666962390509158	0.0	0.07753242727256929	0.0	9.001455435155661E-5	0.0	0.0013492007553629125	184.3400716066166	184.3400716066166	184.3400716066166	0.8656769364868165	0.2214715465928755	0.08463041570366367	0.5178912966350261	1.3498304093577596	15.31341746919381	0.34	0.33	0.33	2.1740234137158595E-4	5.7031141124482465	0.8043368585674834	1.5686918082428554	0.2952248601719993	0.17845035288422473	0.19358532881553658	0.3327394581282389
8000000	-48268.773290267505	-48862.745918255474	593.97262798797	-48862.745918255474	2.6226460104258966	106.41544348717738	50	31	0	126	0	112	21	83	96	2	0.5980984332761657	1.0003311662807552	1.0547616443659058	0.0	0.04042477735623636	0.0	8.687223965613903E-5	0.0	0.0013239343591976073	254.40570358124663	254.40570358124663	254.40570358124663	0.8739960589287051	0.8437287374310596	0.2346799343231331	0.3274023641115992	1.9189745860774408	14.413616010018877	0.34	0.33	0.33	2.561790782049528E-4	4.905252589124813	0.7188050658525802	0.7168467716127709	0.2941913716761956	0.18062621714553856	0.19154318942162069	0.3336392217566443
9000000	-48357.46547325943	-48869.893207691515	512.427734432089	-48869.893207691515	2.8241474293102407	104.99678121664869	37	45	0	152	0	114	20	46	134	2	0.5931091154362383	0.9931456673437807	1.0568124561609742	0.0	0.08125875294125891	0.0	3.23551436106608E-4	0.0	0.0012411293616635339	143.39090927735145	143.39090927735145	143.39090927735145	1.7492316446383487	0.27558746253246585	0.17652279854745848	0.5941203919517046	0.6465077994069932	8.807539950544042	0.34	0.33	0.33	2.469164647240414E-4	5.841011620188325	0.7217154227779589	1.8054605696851136	0.29332141721489036	0.17895225895943062	0.19578137225433867	0.33194495157133963
