Sample	posterior	likelihood	prior	treeLikelihood.sequences_anotated_aligned	treeHeight.t:sequences_anotated_aligned	treeLength.t:sequences_anotated_aligned	Tree.t:sequences_anotated_aligned.count_adult_to_old	Tree.t:sequences_anotated_aligned.count_adult_to_young	Tree.t:sequences_anotated_aligned.count_old_to_adult	Tree.t:sequences_anotated_aligned.count_old_to_young	Tree.t:sequences_anotated_aligned.count_young_to_adult	Tree.t:sequences_anotated_aligned.count_young_to_old	Tree.t:sequences_anotated_aligned.count_adult	Tree.t:sequences_anotated_aligned.count_old	Tree.t:sequences_anotated_aligned.count_young	rootTypeLogger.t:sequences_anotated_aligned	R0.t:sequences_anotated_aligned.1	R0.t:sequences_anotated_aligned.2	R0.t:sequences_anotated_aligned.3	samplingProportion.t:sequences_anotated_aligned.1	samplingProportion.t:sequences_anotated_aligned.2	samplingProportion.t:sequences_anotated_aligned.3	samplingProportion.t:sequences_anotated_aligned.4	samplingProportion.t:sequences_anotated_aligned.5	samplingProportion.t:sequences_anotated_aligned.6	becomeUninfectiousRate.t:sequences_anotated_aligned.1	becomeUninfectiousRate.t:sequences_anotated_aligned.2	becomeUninfectiousRate.t:sequences_anotated_aligned.3	rateMatrix.t:sequences_anotated_aligned.1	rateMatrix.t:sequences_anotated_aligned.2	rateMatrix.t:sequences_anotated_aligned.3	rateMatrix.t:sequences_anotated_aligned.4	rateMatrix.t:sequences_anotated_aligned.5	rateMatrix.t:sequences_anotated_aligned.6	geo-frequencies.t:sequences_anotated_aligned.1	geo-frequencies.t:sequences_anotated_aligned.2	geo-frequencies.t:sequences_anotated_aligned.3	clockRate.c:sequences_anotated_aligned	kappa.s:sequences_anotated_aligned	proportionInvariant.s:sequences_anotated_aligned	gammaShape.s:sequences_anotated_aligned	freqParameter.s:sequences_anotated_aligned.1	freqParameter.s:sequences_anotated_aligned.2	freqParameter.s:sequences_anotated_aligned.3	freqParameter.s:sequences_anotated_aligned.4
0	-74782.90260845832	-73919.53749071184	-863.3651177464784	-73919.53749071184	9.90706170654247	57.42046667503875	15	27	16	15	23	19	99	50	51	2	2.0	2.0	2.0	0.0	0.01	0.0	0.01	0.0	1.0	1.0	1.0	1.0	0.1	0.1	0.1	0.1	0.1	0.1	0.34	0.33	0.33	0.0098	2.0	0.86	1.0	0.25	0.25	0.25	0.25
1000000	-48910.62569383957	-48882.096205775844	-28.52948806372382	-48882.096205775844	5.463826304079491	232.6421601267971	69	84	62	87	13	91	24	58	118	2	0.9961218825581667	1.0015706379931366	1.1040201890330952	0.0	0.006450834902004008	0.0	1.4538080791478612E-4	0.0	0.0033709548534696094	95.74841282443678	95.74841282443678	95.74841282443678	5.8492115193994865	0.2708247365696244	0.20284791166647503	0.10469210267718854	4.157734541085558	6.871580760158776	0.34	0.33	0.33	1.233292582672624E-4	5.861858384922457	0.7927769087653938	2.11773427663468	0.29268043580204545	0.18034367193901094	0.1923955300730751	0.3345803621858685
2000000	-48825.41579274913	-48861.61484418097	36.19905143184216	-48861.61484418097	5.614245036890219	209.741890878495	44	89	29	70	16	40	14	32	154	2	0.8880402340197687	1.00170558271803	1.069378574560368	0.0	0.005307593112984174	0.0	1.2602800065150793E-4	0.0	9.892860331790793E-4	98.53224154630028	98.53224154630028	98.53224154630028	4.414600971387202	0.32162658139444766	0.26040069929324583	0.07539113634637601	3.2365857386977774	3.9340724263882296	0.34	0.33	0.33	1.2702207211564166E-4	5.60465327433058	0.722297033824351	1.2790978801792923	0.2959547528124355	0.18049397186508778	0.19325407573817807	0.33029719958429876
3000000	-48647.82463221654	-48865.09041890363	217.2657866870869	-48865.09041890363	6.457164023465864	195.40195515956378	62	37	3	90	13	32	18	48	134	0	0.6510886976155472	1.0032245618534759	1.1140096898555565	0.0	0.07517254690821226	0.0	2.8505418323776597E-4	0.0	0.003662769039112809	70.16581737580391	70.16581737580391	70.16581737580391	4.258038831008394	2.9662809031858006	0.17233123588478672	0.05184827531734379	1.157047941310621	6.926738406061457	0.34	0.33	0.33	1.4396189354248055E-4	4.936277445326825	0.575669070838063	0.37264187240209995	0.2991695186529617	0.18419807982082415	0.19066322802375443	0.3259691735024598
4000000	-48624.281541260585	-48868.607301761054	244.3257605004721	-48868.607301761054	4.99012010241102	156.79682308866703	44	57	0	119	20	54	21	26	153	2	0.7967448788651085	0.9959563979948987	1.0883418571441006	0.0	0.023280792865856298	0.0	1.5480022254887887E-4	0.0	0.0011116289887319374	113.6283019065645	113.6283019065645	113.6283019065645	0.8525693336963389	3.2964730125603667	0.1920398803089205	0.11514835998541334	1.54698157121609	8.916702870523597	0.34	0.33	0.33	1.6991765363602324E-4	4.974700172501396	0.820195585690903	3.150960225714926	0.29112948095453733	0.18124649939486553	0.19464437929057954	0.33297964036001765
5000000	-48458.71604261568	-48873.03985386472	414.3238112490469	-48873.03985386472	5.040108474095647	142.94650957772507	50	35	0	119	5	56	22	34	144	2	0.5881171556291535	0.9989559631822037	1.1168438912032996	0.0	0.11521481860630697	0.0	2.491821940954069E-4	0.0	0.0015764677911734239	108.67197350271681	108.67197350271681	108.67197350271681	0.19220835272789752	3.149887168108757	0.1125286501273976	0.10817657557049186	0.9202749691549645	12.298954736838896	0.34	0.33	0.33	1.880331556195406E-4	5.313378052503547	0.6978489830672474	0.7700775608327743	0.29287791007621083	0.18060802006840193	0.19582451817204735	0.3306895516833403
6000000	-48457.36761381024	-48855.5059751925	398.1383613822645	-48855.5059751925	5.5437917001976995	139.47982666768587	61	24	0	104	2	46	19	50	131	2	0.5327433492510799	0.9992464977620695	1.1062769421137764	0.0	0.13585958159292805	0.0	2.4004306158131354E-4	0.0	0.0020788157038461033	107.0733064297085	107.0733064297085	107.0733064297085	0.11869149413867126	1.1608505387706103	0.1318956299434348	0.12097248755493026	0.3404063477795674	11.196493404600604	0.34	0.33	0.33	1.93569903762159E-4	5.266091957624351	0.40548461324937124	0.0813607626537069	0.2918601643126949	0.18688724636024362	0.19336379327076125	0.3278887960563007
7000000	-48480.41995656095	-48860.755925466365	380.3359689054128	-48860.755925466365	4.833724521470248	140.41848754544384	48	35	0	129	0	77	19	43	138	2	0.6614967104166475	0.9998255656192554	1.1003679348187971	0.0	0.06425675757114054	0.0	1.4844229484980667E-4	0.0	0.0015619230372122287	118.87781115789123	118.87781115789123	118.87781115789123	0.6069581302993817	0.0021009680929121336	0.14209683069988563	0.19129535603249953	0.9713137421702938	11.353593827648556	0.34	0.33	0.33	1.9272220835424192E-4	5.381570900381041	0.7864544110324803	1.2570980589028355	0.29423542681948034	0.18039576456764325	0.19181064657805877	0.3335581620348178
8000000	-48455.1100858388	-48848.41803667043	393.30795083163025	-48848.41803667043	4.372268624671797	146.76685339723886	58	26	0	126	1	88	19	67	114	2	0.6597052969783173	0.9995179610952055	1.0732211059672674	0.0	0.061121723002968954	0.0	2.552856624507875E-4	0.0	0.0027162662339916595	136.00004665488638	136.00004665488638	136.00004665488638	0.3426881552831765	0.676224371571236	0.29027511644325016	0.21843497554474073	1.4973100545582079	9.164582130023843	0.34	0.33	0.33	1.7279442502799483E-4	6.606984338513446	0.6192105661002126	0.4563729483533905	0.3028429428240688	0.17862833465351832	0.19137474525424739	0.3271539772681658
9000000	-48454.31660159817	-48844.619785521	390.3031839228302	-48844.619785521	4.590347381733523	161.71270654513148	55	28	1	130	0	89	20	59	121	1	0.5032106380023453	0.9984458959727526	1.0764737202303618	0.0	0.14998934131215527	0.0	1.366402509304352E-4	0.0	0.001452192932943496	145.95844575436882	145.95844575436882	145.95844575436882	0.326623974492601	0.5252578178856283	0.07797413919817621	0.17666510180292153	0.7202892052717127	11.698892308470775	0.34	0.33	0.33	1.75710961022394E-4	4.858130986767412	0.6297302176027109	0.4077807962074427	0.2966273405899034	0.18298482411017297	0.19323753012095665	0.32715030517896726
